age,job,marital,education,balance,housing,loan,contact,day,month,duration,pdays,poutcome,deposit
32,4,1,2,905,0,0,0,12,3,666,-1,3,1
38,7,1,1,775,0,0,0,12,3,1835,182,2,1
48,10,1,1,926,0,0,0,15,3,382,185,2,1
46,4,1,2,349,0,0,0,15,3,295,616,0,1
32,9,1,1,484,1,0,0,15,3,83,187,2,1
49,7,1,0,1830,1,0,0,15,3,136,-1,3,1
37,4,1,2,2987,1,0,0,15,3,93,91,0,1
37,9,2,2,197,0,0,0,15,3,531,91,2,1
23,8,2,1,431,0,0,0,15,3,201,186,2,1
58,0,1,1,169,0,0,0,15,3,216,91,2,1
45,4,1,2,226,1,0,0,15,3,91,185,2,1
30,10,2,1,2424,0,0,0,15,3,337,95,2,1
23,8,2,1,1234,0,0,0,15,3,379,91,2,1
34,4,1,2,271,1,0,0,15,3,308,94,2,1
27,4,2,2,-69,1,0,0,15,3,205,-1,3,1
28,8,2,2,1562,0,0,0,15,3,659,-1,3,1
61,6,0,2,52587,0,0,0,15,3,394,189,2,1
27,1,2,1,535,0,0,0,15,3,171,91,2,1
34,4,2,2,2159,0,0,2,18,3,386,-1,3,1
52,9,1,1,195,1,0,0,18,3,220,63,0,1
28,9,2,1,154,1,0,0,18,3,416,-1,3,1
35,4,2,2,681,0,0,0,18,3,737,561,2,1
66,5,1,1,2326,0,1,0,18,3,232,181,2,1
52,7,1,1,961,0,1,0,18,3,222,553,0,1
26,0,2,2,2532,1,1,0,18,3,269,-1,3,1
38,4,2,2,455,1,0,0,19,3,255,555,2,1
59,6,1,2,2013,0,0,0,19,3,222,94,2,1
47,1,1,1,1568,1,0,0,19,3,388,262,2,1
22,8,2,3,1215,0,0,0,19,3,145,192,0,1
82,5,1,1,121,0,0,1,19,3,330,-1,3,1
60,5,0,1,1,0,0,0,19,3,302,184,2,1
53,4,1,2,597,0,0,2,22,3,392,-1,3,1
39,4,2,2,763,0,0,0,22,3,543,189,0,1
27,11,2,3,326,0,0,0,22,3,326,-1,3,1
35,4,1,2,1380,0,0,0,23,3,155,-1,3,1
80,3,1,0,0,0,0,0,23,3,639,189,0,1
47,0,1,1,368,0,0,0,23,3,269,187,2,1
72,5,0,2,438,0,0,0,23,3,279,-1,3,1
45,4,2,2,483,0,0,0,23,3,95,265,1,1
37,10,1,2,7620,0,0,1,23,3,367,176,0,1
29,6,2,2,805,0,0,0,23,3,132,103,0,1
40,4,2,2,0,1,0,0,23,3,228,182,0,1
32,4,1,2,302,1,1,2,23,3,61,384,0,1
20,8,2,1,215,0,0,0,24,3,175,92,2,1
48,3,1,2,5473,0,0,0,24,3,127,184,2,1
60,0,1,1,106,0,0,0,24,3,137,187,2,1
70,5,1,0,2346,0,0,0,24,3,694,184,0,1
78,5,0,1,3219,0,0,0,24,3,151,-1,3,1
52,0,2,3,2227,0,0,0,24,3,242,-1,3,1
61,6,0,2,6610,0,0,0,24,3,481,-1,3,1
27,7,2,1,195,1,0,0,25,3,416,-1,3,1
63,9,1,1,973,0,0,0,25,3,318,388,2,1
59,9,1,1,7766,1,0,0,25,3,1422,461,0,1
22,8,2,1,948,0,0,1,25,3,169,191,2,1
66,4,1,3,2149,1,0,0,25,3,98,87,0,1
74,5,1,0,1413,0,0,0,25,3,385,-1,3,1
52,9,1,1,117,0,0,0,26,3,959,186,2,1
71,5,0,1,0,0,0,0,26,3,771,171,2,1
33,4,1,2,71,0,0,0,26,3,335,102,0,1
56,9,1,1,1938,0,1,0,26,3,229,192,2,1
30,4,2,2,5359,0,0,0,26,3,427,191,2,1
73,5,1,3,519,0,0,1,26,3,270,133,2,1
28,1,2,1,-46,1,0,0,2,7,525,89,0,1
27,9,2,2,1075,0,0,0,2,7,658,-1,3,1
38,7,2,1,91,0,0,0,2,7,207,-1,3,1
28,9,2,1,598,1,0,0,2,7,177,288,0,1
37,4,2,2,1027,1,0,0,2,7,313,152,2,1
47,9,1,0,235,0,0,0,2,7,136,203,1,1
60,5,0,2,2,0,0,0,2,7,228,390,1,1
42,9,1,1,4945,1,0,0,2,7,311,-1,3,1
27,8,2,2,311,0,0,1,2,7,187,322,1,1
25,8,2,1,154,0,0,0,3,7,141,180,0,1
90,5,0,0,712,0,0,1,3,7,557,-1,3,1
29,8,2,3,7585,0,0,0,3,7,145,198,0,1
29,9,2,2,2489,1,0,0,3,7,355,86,0,1
63,5,1,1,2896,0,0,0,4,7,180,-1,3,1
32,4,2,2,354,0,0,0,4,7,177,133,1,1
32,4,1,2,2667,1,0,0,4,7,251,181,0,1
42,4,1,2,144,0,0,0,4,7,148,87,0,1
26,0,2,2,760,1,0,0,4,7,456,281,2,1
73,5,2,1,1050,0,0,0,4,7,562,181,0,1
26,8,2,1,5296,0,0,0,5,7,229,205,0,1
60,0,1,1,12980,0,0,0,5,7,115,-1,3,1
25,1,2,1,509,0,0,0,5,7,418,-1,3,1
64,5,1,2,1644,0,0,1,5,7,341,179,2,1
68,5,1,0,451,0,0,0,5,7,373,-1,3,1
39,7,1,1,53,0,0,2,5,7,257,394,0,1
40,10,2,1,334,0,0,0,5,7,219,91,1,1
37,4,1,2,6771,0,0,0,5,7,319,-1,3,1
36,7,1,1,52,1,0,0,5,7,498,179,2,1
33,4,0,2,2240,0,0,0,8,7,264,278,2,1
83,5,1,2,4761,0,0,1,8,7,659,-1,3,1
31,9,1,2,1570,1,0,0,8,7,277,286,0,1
64,10,0,1,588,0,0,0,8,7,409,-1,3,1
59,10,1,1,957,0,0,0,8,7,301,89,2,1
33,4,2,2,224,0,0,0,8,7,241,-1,3,1
35,4,1,2,2161,0,0,0,9,7,139,181,2,1
69,5,1,3,426,0,0,1,9,7,225,90,2,1
31,4,2,2,147,0,0,0,9,7,469,181,2,1
73,5,1,0,508,0,0,0,9,7,176,-1,3,1
35,9,1,1,294,1,0,0,9,7,301,90,2,1
28,4,2,2,1825,0,0,0,9,7,236,-1,3,1
34,4,1,2,158,0,0,0,9,7,212,181,2,1
33,4,1,2,0,1,0,0,9,7,305,326,2,1
36,7,1,1,4721,0,0,0,9,7,288,90,2,1
44,4,1,3,282,0,0,0,9,7,700,154,2,1
19,8,2,3,108,0,0,0,9,7,273,182,2,1
28,4,2,2,187,0,0,0,9,7,295,-1,3,1
51,1,1,0,3764,0,0,1,9,7,450,181,2,1
52,10,1,1,1416,0,0,0,10,7,436,182,2,1
61,5,1,1,2801,1,1,0,10,7,239,-1,3,1
39,4,1,2,494,0,0,0,10,7,106,478,0,1
37,10,1,1,1978,0,0,0,11,7,335,-1,3,1
80,5,1,0,155,0,0,1,12,7,290,93,2,1
61,0,1,1,4608,0,0,0,12,7,212,-1,3,1
72,5,1,1,951,0,1,0,12,7,229,339,0,1
36,4,1,2,495,0,0,0,12,7,213,182,2,1
74,5,1,2,1843,0,0,0,15,7,192,185,2,1
35,1,1,1,262,0,0,0,15,7,427,181,2,1
82,5,0,0,0,0,0,1,15,7,506,195,1,1
71,5,1,2,3561,0,0,1,15,7,577,-1,3,1
38,3,2,1,465,1,0,0,16,7,180,302,2,1
38,4,1,3,76,0,0,0,16,7,261,-1,3,1
53,0,1,1,1796,0,0,1,16,7,295,91,2,1
29,4,2,2,874,1,0,0,16,7,231,181,2,1
64,5,1,0,2140,0,0,0,16,7,881,155,0,1
35,10,2,1,295,0,0,2,17,7,473,-1,3,1
35,0,1,1,304,0,0,0,18,7,237,-1,3,1
46,4,0,2,624,0,0,0,18,7,420,276,1,1
25,1,2,1,303,0,0,0,18,7,265,-1,3,1
46,4,1,2,273,1,0,0,18,7,910,184,2,1
59,4,1,2,3342,0,0,0,18,7,467,188,1,1
35,9,2,1,1227,0,0,0,18,7,593,90,1,1
22,9,2,1,283,1,0,0,22,7,254,-1,3,1
31,4,2,2,3384,0,0,0,22,7,247,187,2,1
43,4,0,2,2367,0,0,0,22,7,173,181,2,1
35,4,2,2,5958,1,0,0,22,7,215,-1,3,1
60,0,1,1,3735,0,0,0,22,7,248,90,2,1
54,4,1,1,2693,0,0,0,22,7,222,188,1,1
29,6,2,2,655,0,0,0,23,7,273,-1,3,1
30,8,2,1,1681,0,0,0,23,7,128,106,2,1
28,4,2,2,866,0,0,0,23,7,191,-1,3,1
43,7,1,1,774,0,0,0,25,7,101,421,2,1
37,7,1,1,2678,0,0,0,25,7,156,-1,3,1
62,4,1,2,3371,0,0,0,25,7,187,178,2,1
57,4,1,2,10583,0,0,0,25,7,272,178,2,1
33,4,2,2,4176,0,0,0,26,7,288,-1,3,1
47,4,2,2,334,1,0,0,26,7,360,326,0,1
39,9,2,2,393,0,0,0,26,7,281,-1,3,1
30,6,2,2,916,0,0,0,29,7,92,90,2,1
28,0,2,2,832,0,0,1,29,7,433,342,0,1
57,4,0,2,3287,0,0,0,30,7,277,337,2,1
23,7,2,1,488,0,0,0,30,7,236,92,1,1
56,3,2,2,1947,0,0,2,30,7,110,-1,3,1
44,0,0,2,558,1,0,0,31,7,262,-1,3,1
80,5,0,0,235,0,0,0,31,7,577,223,1,1
47,4,1,2,288,0,0,0,31,7,193,181,2,1
27,8,2,1,6036,0,0,0,31,7,175,181,0,1
26,4,2,2,3,1,1,0,1,0,149,350,2,1
50,9,0,1,0,0,0,0,1,0,280,184,2,1
84,5,1,1,81204,0,0,1,1,0,390,94,2,1
86,5,1,0,5236,0,0,1,1,0,558,-1,3,1
46,4,1,3,2466,0,0,1,1,0,216,370,0,1
45,9,1,1,1348,0,1,0,1,0,358,-1,3,1
60,1,1,0,7929,0,0,2,1,0,111,-1,3,1
47,0,1,1,70,1,0,0,5,0,144,374,2,1
53,0,1,1,459,0,0,0,5,0,558,-1,3,1
54,9,1,1,2102,1,0,0,5,0,547,626,0,1
19,8,2,1,394,0,0,0,5,0,327,-1,3,1
24,8,2,1,4126,0,0,0,5,0,907,185,0,1
39,4,0,2,224,0,0,0,5,0,208,-1,3,1
53,9,1,2,9001,0,0,0,5,0,170,-1,3,1
29,4,2,3,560,0,0,0,5,0,459,307,0,1
30,4,1,2,102,1,0,0,5,0,470,426,1,1
32,4,2,1,1088,1,0,0,6,0,317,363,2,1
33,6,2,2,562,1,1,0,6,0,196,363,0,1
33,4,2,2,718,1,0,0,6,0,122,98,2,1
57,5,1,3,230,0,0,0,6,0,177,210,0,1
27,9,2,2,-67,1,0,0,6,0,604,236,0,1
55,4,1,2,3848,1,0,0,8,0,222,-1,3,1
36,4,2,2,579,0,0,2,12,0,481,-1,3,1
26,4,2,2,1646,0,0,0,12,0,524,206,2,1
31,0,1,1,1229,0,0,0,12,0,176,-1,3,1
25,10,2,0,129,0,0,0,12,0,176,-1,3,1
49,0,1,1,197,1,0,0,13,0,223,182,0,1
30,4,2,2,3779,0,0,0,13,0,1093,-1,3,1
32,4,2,2,2016,0,0,0,13,0,232,348,2,1
36,4,2,2,436,0,0,0,13,0,567,595,0,1
38,4,1,2,413,0,0,0,13,0,240,179,0,1
45,1,2,0,116,0,0,2,13,0,122,-1,3,1
36,4,2,3,62,0,0,0,13,0,398,-1,3,1
23,8,2,1,107,0,0,0,13,0,256,181,2,1
38,9,1,1,497,0,0,2,14,0,173,-1,3,1
44,7,1,0,2557,1,0,0,14,0,250,181,2,1
35,4,2,2,2646,0,0,0,14,0,133,183,2,1
75,5,1,1,3771,0,0,1,15,0,185,181,2,1
26,9,2,2,1066,0,0,0,15,0,200,-1,3,1
59,9,1,1,1,0,0,0,15,0,159,378,0,1
30,4,2,2,232,0,0,0,15,0,141,-1,3,1
36,1,1,0,1177,0,0,0,15,0,330,311,2,1
39,9,1,1,603,0,1,0,15,0,214,-1,3,1
24,4,2,2,736,1,0,0,15,0,442,246,1,1
22,7,2,1,129,0,0,0,15,0,218,181,2,1
36,4,1,2,-115,1,0,0,16,0,297,182,1,1
22,4,2,2,104,0,1,0,16,0,330,-1,3,1
34,4,1,2,589,0,0,0,19,0,125,-1,3,1
22,8,2,0,3472,0,0,0,19,0,529,181,2,1
57,4,1,2,2845,1,0,1,19,0,1143,-1,3,1
30,8,2,2,7529,0,0,0,20,0,175,183,2,1
55,10,0,1,309,0,0,0,20,0,167,181,2,1
38,1,0,1,0,1,0,1,20,0,162,181,2,1
39,1,2,1,1672,1,0,0,20,0,462,648,0,1
38,9,2,1,1711,0,0,0,20,0,379,202,2,1
24,0,2,1,1295,0,0,0,21,0,476,-1,3,1
30,8,2,1,2046,0,0,1,21,0,595,254,0,1
29,1,2,2,455,0,0,1,21,0,403,-1,3,1
25,8,2,3,722,0,0,1,21,0,623,-1,3,1
52,9,1,1,371,1,1,0,21,0,224,182,2,1
62,4,1,2,997,0,0,0,22,0,554,304,2,1
40,9,1,2,206,0,0,0,23,0,499,185,2,1
76,5,1,1,820,0,0,1,23,0,263,-1,3,1
31,0,2,1,410,0,0,0,23,0,342,-1,3,1
42,6,1,1,1216,1,0,0,23,0,296,521,0,1
43,9,2,3,11115,0,0,0,23,0,291,182,2,1
73,5,1,0,796,0,0,0,23,0,888,182,2,1
41,4,0,2,5037,0,0,0,23,0,252,185,1,1
77,4,1,3,1780,1,0,0,23,0,361,182,2,1
46,0,0,0,429,1,0,0,26,0,465,369,2,1
35,9,1,1,2779,0,0,0,26,0,182,186,2,1
26,4,2,2,222,0,0,0,26,0,192,334,0,1
45,1,2,1,0,1,0,0,26,0,1472,192,0,1
29,4,2,2,1445,0,0,0,26,0,328,143,2,1
30,9,2,2,655,0,0,0,26,0,212,202,2,1
26,10,2,2,77,0,0,0,26,0,175,-1,3,1
63,1,1,0,115,0,0,1,27,0,325,180,0,1
37,10,2,1,2722,0,0,1,27,0,426,179,1,1
26,4,2,2,1438,0,0,0,27,0,321,449,1,1
54,0,1,3,140,0,0,1,27,0,473,182,0,1
30,0,2,1,915,1,0,2,27,0,370,-1,3,1
61,5,1,1,1058,0,0,0,27,0,159,-1,3,1
69,5,1,1,0,0,0,0,28,0,184,126,1,1
76,6,1,3,4984,0,0,1,28,0,403,182,2,1
30,4,2,2,697,0,0,0,28,0,545,181,2,1
64,5,1,1,4787,0,0,0,28,0,392,182,2,1
55,3,1,1,962,1,0,0,28,0,623,181,2,1
55,9,1,2,1320,0,0,0,28,0,387,-1,3,1
29,4,2,2,2955,0,0,0,29,0,226,-1,3,1
41,10,1,2,0,0,0,0,29,0,882,181,2,1
63,5,1,0,12067,0,0,1,29,0,660,191,0,1
45,0,1,1,3006,0,0,0,29,0,388,-1,3,1
32,9,2,2,388,0,0,0,29,0,250,-1,3,1
41,6,1,2,0,1,0,1,29,0,395,426,1,1
37,4,1,1,565,0,0,0,29,0,449,398,2,1
19,8,2,1,329,0,0,0,30,0,169,190,2,1
61,5,0,1,4243,0,0,0,30,0,315,182,2,1
40,10,2,2,72,0,0,0,30,0,463,-1,3,1
30,4,1,2,4328,0,0,0,30,0,262,189,1,1
54,9,1,2,395,0,0,0,30,0,183,183,2,1
49,0,1,1,0,0,0,0,30,0,551,-1,3,1
45,0,1,1,205,0,0,0,4,8,552,90,2,1
48,1,1,1,1730,1,0,0,4,8,361,89,2,1
60,1,1,0,5,0,0,0,4,8,494,95,2,1
34,10,2,1,1965,0,0,1,4,8,714,-1,3,1
29,3,2,2,19,0,0,0,4,8,268,88,2,1
77,5,1,2,7802,0,0,1,4,8,421,92,2,1
64,4,1,3,2352,0,0,0,4,8,153,182,2,1
80,5,1,0,155,0,0,1,4,8,209,53,2,1
26,9,2,2,401,0,0,0,5,8,188,-1,3,1
33,0,1,2,79,1,0,0,5,8,389,195,2,1
41,9,2,2,1646,1,0,0,5,8,258,90,2,1
28,4,2,2,437,0,0,0,5,8,338,-1,3,1
74,5,1,1,935,0,0,0,5,8,226,99,0,1
29,8,2,3,2929,0,0,0,5,8,232,89,1,1
72,5,1,0,2304,0,0,1,5,8,510,-1,3,1
18,8,2,3,348,0,0,0,5,8,443,-1,3,1
46,1,1,1,640,1,0,0,6,8,246,55,2,1
37,9,1,2,88,0,0,0,6,8,195,90,1,1
37,4,1,2,2283,0,0,0,6,8,243,98,0,1
32,9,1,1,473,0,1,0,7,8,292,-1,3,1
51,9,1,2,0,0,0,0,7,8,662,66,2,1
77,11,1,3,397,0,0,1,7,8,300,-1,3,1
35,4,1,2,62,0,0,0,7,8,226,88,2,1
53,4,1,2,3634,0,0,0,7,8,211,88,2,1
46,4,1,2,273,1,0,0,10,8,583,53,2,1
78,5,0,1,3417,0,0,0,12,8,309,181,2,1
34,9,1,1,133,0,0,0,12,8,171,181,2,1
54,4,1,2,1624,0,0,0,12,8,166,182,2,1
33,7,1,1,386,0,0,0,12,8,317,181,2,1
23,8,2,3,2530,0,0,0,12,8,411,-1,3,1
34,9,2,2,2838,1,0,0,13,8,620,-1,3,1
32,10,2,1,1026,1,0,0,13,8,289,-1,3,1
54,11,1,1,2206,0,0,0,13,8,260,91,2,1
40,0,1,1,260,1,0,0,13,8,306,181,2,1
63,5,0,2,0,0,0,0,13,8,263,181,2,1
37,4,1,2,2987,1,0,0,13,8,216,87,2,1
48,1,1,1,1230,1,0,0,13,8,328,182,2,1
28,9,2,1,2335,0,0,0,13,8,624,-1,3,1
35,4,1,2,8000,0,0,0,13,8,331,90,2,1
29,4,2,2,-27,0,0,0,13,8,270,-1,3,1
68,5,1,1,1146,0,0,0,13,8,356,71,2,1
53,1,2,1,1004,0,0,0,13,8,393,84,1,1
37,9,2,2,197,0,0,0,13,8,234,87,2,1
58,0,1,1,169,0,0,0,13,8,336,87,2,1
37,4,1,2,393,1,0,0,14,8,567,275,0,1
37,0,1,2,29,0,0,0,14,8,404,183,1,1
34,0,1,1,920,0,0,0,14,8,526,179,2,1
50,0,1,1,3608,1,0,0,14,8,196,182,2,1
56,4,1,0,870,0,0,0,14,8,220,179,2,1
57,5,1,0,9367,0,0,0,14,8,700,92,2,1
29,10,2,0,1374,0,0,0,14,8,1205,178,2,1
75,5,1,2,6027,0,0,0,14,8,809,179,2,1
24,4,2,2,1,0,0,0,14,8,396,-1,3,1
46,4,1,2,349,0,0,0,14,8,466,88,2,1
27,8,2,2,39,0,0,0,17,8,379,258,1,1
52,4,1,2,583,0,0,0,17,8,376,181,2,1
38,4,1,2,1276,0,0,0,17,8,272,182,2,1
33,4,2,2,2364,0,0,0,17,8,508,-1,3,1
53,0,1,1,53,1,0,0,18,8,387,-1,3,1
64,5,1,1,1612,0,0,0,18,8,336,89,0,1
84,5,0,0,639,0,0,1,18,8,353,-1,3,1
62,5,1,1,3114,0,0,0,18,8,243,186,2,1
41,0,1,2,1,1,0,1,18,8,327,361,0,1
29,0,2,1,1070,1,0,2,19,8,30,357,1,1
53,9,1,1,195,1,0,0,19,8,472,90,2,1
30,9,2,1,3144,0,0,0,19,8,212,-1,3,1
37,4,1,2,3236,0,0,0,20,8,291,202,1,1
78,5,1,3,3208,0,0,1,20,8,351,-1,3,1
47,1,1,1,1568,1,0,0,21,8,226,91,2,1
61,9,1,1,1191,0,0,0,21,8,214,-1,3,1
46,6,1,1,706,0,0,0,21,8,588,386,0,1
31,10,2,1,2616,0,0,0,21,8,374,185,1,1
21,8,2,1,215,0,0,0,24,8,382,89,2,1
71,5,1,0,3230,0,0,0,24,8,341,133,0,1
52,0,2,1,726,1,0,0,24,8,699,378,0,1
25,8,2,1,3713,0,0,0,24,8,323,353,1,1
60,9,1,1,0,0,0,0,25,8,641,-1,3,1
30,0,2,1,265,1,0,0,25,8,681,181,2,1
29,10,2,2,70,0,0,0,25,8,393,-1,3,1
52,4,1,2,388,0,0,0,25,8,272,-1,3,1
59,4,1,0,1727,0,0,1,25,8,500,358,0,1
38,9,1,1,205,0,0,0,26,8,332,-1,3,1
33,7,2,1,2881,0,0,0,26,8,289,328,2,1
31,9,2,1,846,0,0,0,26,8,405,205,0,1
40,9,1,1,2266,0,0,0,26,8,175,89,1,1
28,9,1,1,742,0,0,0,26,8,236,-1,3,1
66,4,1,3,2149,1,0,0,26,8,135,90,2,1
32,0,2,1,344,0,0,0,26,8,530,-1,3,1
67,5,1,0,1430,0,0,1,26,8,283,135,2,1
39,10,0,1,265,1,0,2,27,8,93,555,1,1
46,3,1,1,38,0,0,0,27,8,181,183,2,1
54,5,1,1,3538,0,0,0,27,8,820,-1,3,1
47,7,0,3,973,0,0,0,27,8,489,479,0,1
45,9,1,1,1831,0,0,0,27,8,275,-1,3,1
63,1,1,1,641,0,0,0,27,8,417,-1,3,1
60,10,1,1,1047,0,0,0,27,8,173,279,2,1
29,4,1,2,8103,0,0,0,28,8,473,-1,3,1
33,7,2,3,523,1,0,2,28,8,86,-1,3,1
48,3,1,1,0,0,0,0,28,8,270,-1,3,1
26,9,2,2,515,0,0,0,31,8,775,-1,3,1
55,0,1,1,8304,0,0,0,1,6,201,-1,3,1
36,9,1,1,1368,0,0,0,1,6,516,292,0,1
33,0,2,2,272,1,0,0,1,6,326,237,0,1
28,1,2,1,-46,1,0,0,1,6,154,91,2,1
28,7,2,1,168,0,0,0,1,6,347,140,2,1
31,4,2,2,515,0,0,0,1,6,296,-1,3,1
28,4,2,2,223,1,0,0,1,6,303,278,2,1
49,0,2,2,228,1,0,0,2,6,407,92,2,1
27,1,2,2,644,0,0,0,2,6,657,182,2,1
28,0,1,1,330,0,0,0,2,6,226,182,2,1
65,0,1,1,952,0,0,0,2,6,310,-1,3,1
30,9,2,1,1165,0,0,0,4,6,204,183,2,1
38,0,1,1,0,1,0,0,8,6,187,181,2,1
36,9,0,1,2823,1,0,0,8,6,215,371,0,1
63,5,0,1,1490,0,0,0,8,6,506,-1,3,1
63,5,1,0,48,0,0,0,9,6,251,-1,3,1
28,4,2,2,187,0,0,0,9,6,206,92,2,1
80,5,1,1,8304,0,0,1,9,6,712,64,0,1
39,1,1,1,276,0,0,0,9,6,334,-1,3,1
31,4,2,2,147,0,0,0,9,6,163,92,2,1
39,7,1,1,323,0,0,0,9,6,874,188,0,1
30,1,2,1,799,0,0,2,13,6,674,-1,3,1
67,5,1,3,2540,0,0,1,14,6,278,116,1,1
29,1,2,1,322,0,0,2,14,6,434,96,1,1
36,4,1,2,495,0,0,0,14,6,187,94,2,1
24,8,2,3,358,0,0,0,14,6,245,384,1,1
30,9,2,1,2371,0,0,0,14,6,661,384,1,1
21,8,2,3,53,0,0,0,14,6,270,-1,3,1
27,0,2,3,861,0,0,0,14,6,212,-1,3,1
56,0,1,1,602,0,0,0,14,6,458,130,2,1
66,0,1,1,4041,0,0,0,14,6,713,-1,3,1
71,5,0,0,275,0,0,0,14,6,293,425,2,1
26,7,2,2,12,0,0,0,14,6,563,181,0,1
62,5,1,0,1742,0,0,0,14,6,167,98,1,1
32,6,2,2,46,1,0,0,14,6,485,-1,3,1
68,5,0,0,2027,0,0,0,15,6,619,92,2,1
37,0,1,2,3221,0,0,0,15,6,379,376,1,1
27,4,2,2,1720,0,0,0,15,6,910,224,2,1
45,9,2,2,2033,0,0,0,15,6,243,285,2,1
64,5,1,1,3189,0,0,1,15,6,208,-1,3,1
38,8,0,2,2946,0,0,0,16,6,605,-1,3,1
66,3,1,0,1230,0,0,0,16,6,288,181,2,1
30,4,2,2,572,0,0,0,17,6,339,183,2,1
39,9,2,1,1435,0,0,0,17,6,383,296,1,1
24,9,2,1,403,0,0,2,17,6,247,-1,3,1
49,9,1,2,1071,0,0,0,17,6,169,-1,3,1
34,4,1,2,3301,1,0,0,17,6,485,227,0,1
46,1,1,1,1723,0,0,0,17,6,176,52,0,1
32,9,2,2,705,0,0,0,17,6,544,-1,3,1
52,1,1,1,955,0,1,0,17,6,301,134,2,1
25,1,2,1,303,0,0,0,18,6,252,92,2,1
57,4,0,2,3287,0,0,0,22,6,867,84,2,1
64,5,0,0,109,0,0,0,23,6,706,225,2,1
33,4,2,2,224,0,0,0,23,6,342,107,2,1
36,4,2,2,538,0,0,0,23,6,339,183,2,1
59,4,1,2,5397,0,0,0,23,6,671,-1,3,1
25,8,2,1,1957,0,0,0,24,6,1207,385,0,1
43,7,1,1,774,0,0,0,24,6,482,91,2,1
37,6,2,2,1188,0,0,0,24,6,310,-1,3,1
49,4,1,2,1167,1,1,0,25,6,213,150,0,1
42,9,0,2,2611,1,0,0,25,6,300,389,0,1
27,1,2,1,3145,0,0,0,25,6,374,179,2,1
29,9,2,1,825,0,0,0,25,6,472,-1,3,1
37,9,1,2,122,0,0,0,25,6,266,318,1,1
47,4,2,2,334,1,0,0,28,6,614,94,2,1
38,4,2,2,623,0,0,0,28,6,297,144,1,1
48,4,2,2,86,0,0,0,28,6,281,186,1,1
55,3,0,0,976,0,0,0,28,6,345,94,1,1
39,9,2,2,393,0,0,0,28,6,325,94,2,1
49,0,2,1,293,0,0,0,28,6,452,-1,3,1
68,5,0,0,476,0,0,1,28,6,363,-1,3,1
45,4,1,3,2724,0,0,0,28,6,359,182,2,1
67,5,1,0,2391,0,0,0,28,6,737,186,1,1
60,5,1,1,11,0,0,0,29,6,265,586,0,1
31,1,2,1,54,1,0,0,29,6,401,-1,3,1
58,1,1,0,3109,0,0,0,29,6,295,287,2,1
41,0,1,1,3126,1,0,0,29,6,222,91,0,1
23,7,2,1,488,0,0,0,29,6,205,91,2,1
35,10,1,1,978,0,0,0,29,6,660,182,2,1
33,4,2,2,718,1,0,0,29,6,271,84,2,1
32,9,0,2,3255,0,0,0,29,6,167,-1,3,1
48,0,2,1,1544,1,0,1,30,6,263,450,0,1
43,4,2,2,0,0,0,0,30,6,275,296,0,1
32,9,2,2,4071,0,0,0,30,6,319,-1,3,1
74,5,0,0,29080,0,0,0,30,6,301,93,1,1
32,4,2,2,12569,0,0,0,1,5,561,295,2,1
63,5,1,1,2896,0,0,0,1,5,304,119,2,1
28,8,2,1,196,0,0,0,2,5,423,-1,3,1
31,7,2,1,1027,0,0,0,2,5,217,-1,3,1
26,1,2,1,463,0,1,0,2,5,248,-1,3,1
31,8,2,1,3511,0,0,0,2,5,667,-1,3,1
39,4,0,2,224,0,0,0,2,5,194,88,2,1
28,7,2,1,198,0,0,0,5,5,128,-1,3,1
30,9,2,2,0,1,0,0,5,5,140,424,2,1
24,0,2,2,674,1,0,0,6,5,267,-1,3,1
32,4,2,2,623,0,0,0,6,5,335,194,0,1
46,4,0,2,558,0,0,0,6,5,319,-1,3,1
60,9,1,1,259,0,0,0,6,5,396,386,2,1
37,9,1,1,432,1,0,0,6,5,386,776,0,1
48,4,2,2,159,0,0,1,7,5,229,251,2,1
52,7,1,1,657,0,0,1,7,5,398,460,0,1
29,4,2,2,1808,0,0,0,7,5,273,433,2,1
71,5,0,3,392,0,0,1,7,5,276,-1,3,1
47,4,2,2,6651,0,0,0,8,5,229,412,0,1
70,5,1,0,2795,0,0,0,8,5,480,181,2,1
28,4,2,2,1414,1,0,0,8,5,294,521,0,1
31,6,1,2,2666,0,0,1,8,5,411,148,1,1
80,5,1,1,668,0,0,1,8,5,250,371,2,1
29,4,2,2,502,0,0,0,8,5,968,87,0,1
23,8,2,1,1809,0,0,0,8,5,414,-1,3,1
34,7,2,1,267,0,0,0,8,5,449,-1,3,1
69,5,1,1,2473,0,0,0,8,5,967,-1,3,1
19,8,2,1,372,0,0,1,8,5,444,-1,3,1
35,1,2,3,484,0,0,0,8,5,344,87,0,1
38,0,1,1,1767,1,0,0,9,5,483,239,2,1
32,9,2,3,491,0,0,0,9,5,474,-1,3,1
50,11,1,3,558,0,0,0,9,5,464,683,0,1
27,9,2,1,337,0,0,2,9,5,23,-1,3,1
53,0,2,1,654,0,0,2,10,5,67,-1,3,1
35,6,1,2,2427,0,0,0,12,5,210,158,1,1
43,0,2,1,386,0,0,0,12,5,220,529,0,1
30,6,2,2,251,0,0,0,12,5,537,-1,3,1
57,5,1,1,1044,0,0,1,12,5,567,182,2,1
31,4,2,2,2907,1,0,0,12,5,248,194,0,1
65,5,0,1,828,0,0,0,13,5,305,-1,3,1
25,1,2,1,1857,1,0,0,13,5,195,91,2,1
